Date,Price,Open,High,Low,Vol
10/2/2018,13578.1,13578.1,13795.9,13578.1,2.23
10/3/2018,13795.9,13650.7,13941.1,13650.7,1.77
10/4/2018,13868.5,13795.9,14158.9,13795.9,3.15
10/5/2018,13941.1,14013.7,14158.9,13795.9,2.54
10/8/2018,14304.2,14013.7,14739.8,13795.9,3.67
10/9/2018,13650.7,14522,14667.2,13650.7,4.14
10/10/2018,13941.1,13941.1,14158.9,13795.9,2.92
10/11/2018,13069.8,13868.5,13868.5,13069.8,4.93
10/12/2018,13287.6,12706.7,13432.8,12706.7,1.47
10/15/2018,13360.2,13432.8,13578.1,13360.2,1.36
10/16/2018,13432.8,13360.2,13432.8,13287.6,790.55
10/17/2018,13505.4,13505.4,13868.5,13505.4,1.41
10/18/2018,13650.7,13578.1,13723.3,13432.8,758.08
10/19/2018,13723.3,13505.4,13723.3,13505.4,749.1
10/22/2018,13578.1,13795.9,13868.5,13578.1,1.03
10/23/2018,13432.8,13578.1,13650.7,13287.6,1.31
10/24/2018,13505.4,13505.4,13723.3,13505.4,1.36
10/25/2018,13650.7,13505.4,14086.3,13142.4,1.71
10/26/2018,13505.4,13723.3,13941.1,13505.4,1.2
10/29/2018,12924.6,13432.8,13505.4,12924.6,1.46
10/30/2018,13215,12997.2,13432.8,12779.3,2.15
10/31/2018,13432.8,13287.6,13578.1,13215,1.02
11/1/2018,13432.8,13578.1,13723.3,13287.6,624.92
