"Date","Price","Open","High","Low","Vol.","Change %"
"04/24/2018","14,161.2","13,878.0","14,373.6","13,878.0","1.99M","2.04%"
"04/23/2018","13,878.0","14,869.2","15,081.7","13,878.0","1.34M","-5.77%"
"04/20/2018","14,727.6","14,586.0","14,869.2","14,444.4","437.69K","1.46%"
"04/19/2018","14,515.2","14,656.8","14,798.4","14,373.6","839.79K","-1.91%"
"04/18/2018","14,798.4","15,081.7","15,294.1","14,798.4","993.13K","-0.95%"
"04/17/2018","14,940.1","14,869.2","14,940.1","14,586.0","1.28M","1.44%"
"04/16/2018","14,727.6","15,223.3","15,223.3","14,656.8","1.08M","-2.35%"
"04/13/2018","15,081.7","15,435.7","15,648.1","15,081.7","751.13K","-2.29%"
"04/12/2018","15,435.7","15,223.3","15,718.9","15,081.7","1.58M","1.40%"
"04/11/2018","15,223.3","16,214.6","16,639.4","15,223.3","3.13M","-6.11%"
"04/10/2018","16,214.6","16,639.4","16,639.4","16,072.9","2.06M","-2.55%"
"04/09/2018","16,639.4","17,347.5","17,347.5","16,356.2","3.52M","-4.08%"
"04/06/2018","17,347.5","17,347.5","17,489.1","17,135.0","1.97M","0.82%"
"04/05/2018","17,205.8","17,418.3","17,489.1","17,135.0","612.86K","-0.82%"
"04/04/2018","17,347.5","17,064.2","17,630.7","16,993.4","2.83M","2.08%"
"04/03/2018","16,993.4","16,497.8","16,993.4","16,356.2","1.16M","3.00%"
"04/02/2018","16,497.8","16,639.4","16,781.0","16,427.0","769.83K","-0.43%"
"03/30/2018","16,568.6","16,427.0","16,568.6","16,214.6","808.13K","1.74%"
"03/29/2018","16,285.4","16,568.6","16,568.6","16,285.4","542.13K","-0.86%"
"03/28/2018","16,427.0","16,781.0","16,851.8","16,427.0","998.32K","-3.33%"
"03/27/2018","16,993.4","16,922.6","17,135.0","16,710.2","1.65M","0.84%"
"03/26/2018","16,851.8","16,285.4","16,851.8","16,143.8","1.25M","3.03%"
"03/23/2018","16,356.2","16,710.2","16,710.2","15,294.1","2.65M","-3.35%"
"03/22/2018","16,922.6","17,418.3","17,418.3","16,851.8","1.31M","-2.45%"
"03/21/2018","17,347.5","17,489.1","17,559.9","16,851.8","2.33M","0.00%"
"03/20/2018","17,347.5","17,559.9","17,701.5","17,347.5","1.25M","-2.00%"
"03/19/2018","17,701.5","17,701.5","17,984.7","17,489.1","2.66M","0.00%"
"03/16/2018","17,701.5","17,559.9","17,913.9","17,418.3","2.44M","0.81%"
"03/15/2018","17,559.9","16,993.4","17,701.5","16,993.4","1.58M","1.64%"
"03/14/2018","17,276.6","17,347.5","17,418.3","16,993.4","1.02M","-0.41%"
"03/13/2018","17,347.5","16,710.2","17,347.5","16,710.2","1.18M","3.81%"
"03/12/2018","16,710.2","17,064.2","17,205.8","16,710.2","1.63M","-1.67%"
"03/09/2018","16,993.4","17,205.8","17,418.3","16,851.8","1.35M","-1.23%"
"03/08/2018","17,205.8","17,205.8","17,347.5","16,922.6","1.33M","0.00%"
"03/07/2018","17,205.8","18,197.1","18,197.1","16,781.0","2.75M","-4.33%"
"03/06/2018","17,984.7","17,701.5","18,055.5","17,347.5","4.97M","0.79%"
"03/05/2018","17,843.1","18,551.2","18,551.2","17,843.1","4.93M","-3.82%"
"03/02/2018","18,551.2","17,630.7","18,551.2","17,418.3","6.15M","4.80%"
"03/01/2018","17,701.5","16,568.6","17,701.5","16,497.8","5.76M","6.38%"
"02/28/2018","16,639.4","16,639.4","16,781.0","16,356.2","2.08M","0.00%"
"02/27/2018","16,639.4","16,568.6","16,851.8","16,214.6","2.19M","0.43%"
"02/26/2018","16,568.6","16,851.8","17,064.2","16,497.8","2.46M","-1.27%"
"02/23/2018","16,781.0","16,851.8","16,993.4","16,639.4","2.31M","-0.42%"
"02/22/2018","16,851.8","16,922.6","16,993.4","16,639.4","2.64M","-0.83%"
"02/21/2018","16,993.4","16,568.6","17,205.8","16,356.2","3.29M","3.90%"
"02/13/2018","16,356.2","16,143.8","16,497.8","16,143.8","1.40M","2.21%"
"02/12/2018","16,002.1","15,648.1","16,002.1","15,364.9","1.30M","4.63%"
"02/09/2018","15,294.1","14,869.2","15,364.9","14,019.6","3.05M","-0.46%"
"02/08/2018","15,364.9","15,577.3","16,356.2","15,081.7","1.10M","-5.65%"
"02/07/2018","16,285.4","16,285.4","16,993.4","16,143.8","1.35M","2.22%"
"02/06/2018","15,931.3","16,214.6","16,214.6","14,869.2","4.84M","-3.02%"
"02/05/2018","16,427.0","17,701.5","17,701.5","16,214.6","5.39M","-7.20%"
"02/02/2018","17,701.5","17,347.5","17,701.5","17,205.8","2.52M","2.04%"
"02/01/2018","17,347.5","18,055.5","18,267.9","17,347.5","2.70M","-3.54%"
"01/31/2018","17,984.7","18,976.0","19,471.6","17,984.7","4.88M","-4.51%"
"01/30/2018","18,834.4","17,630.7","18,834.4","17,559.9","10.72M","9.02%"
"01/29/2018","17,276.6","17,276.6","17,630.7","17,135.0","2.48M","0.83%"
"01/26/2018","17,135.0","17,276.6","17,559.9","17,135.0","2.45M","-0.82%"
"01/25/2018","17,276.6","17,559.9","17,843.1","17,135.0","3.91M","-1.22%"
"01/24/2018","17,489.1","17,701.5","17,913.9","17,489.1","3.56M","-0.80%"
"01/23/2018","17,630.7","17,418.3","17,984.7","17,418.3","3.87M","2.05%"
"01/22/2018","17,276.6","16,922.6","17,559.9","16,922.6","4.02M","2.52%"
"01/19/2018","16,851.8","16,497.8","17,347.5","16,497.8","8.19M","2.15%"
"01/18/2018","16,497.8","16,427.0","16,639.4","16,214.6","2.10M","1.30%"
"01/17/2018","16,285.4","16,285.4","16,993.4","16,214.6","3.31M","0.44%"
"01/16/2018","16,214.6","16,214.6","16,356.2","16,002.1","1.59M","0.00%"
"01/15/2018","16,214.6","16,285.4","16,497.8","14,869.2","1.93M","0.44%"
"01/12/2018","16,143.8","16,781.0","16,781.0","16,143.8","3.05M","-3.39%"
"01/11/2018","16,710.2","16,851.8","16,993.4","16,639.4","2.28M","-0.84%"
"01/10/2018","16,851.8","16,639.4","17,205.8","16,568.6","3.28M","1.28%"
"01/09/2018","16,639.4","16,710.2","16,922.6","16,427.0","3.07M","0.00%"
"01/08/2018","16,639.4","15,931.3","16,639.4","15,789.7","3.16M","3.98%"
"01/05/2018","16,002.1","16,285.4","16,427.0","15,931.3","2.40M","-2.16%"
"01/04/2018","16,356.2","16,639.4","16,781.0","16,356.2","2.33M","-0.86%"
"01/03/2018","16,497.8","15,789.7","16,568.6","15,789.7","5.54M","5.43%"
"01/02/2018","15,648.1","15,577.3","15,718.9","15,435.7","2.53M","1.38%"
"12/29/2017","15,435.7","15,223.3","15,718.9","15,223.3","1.86M","1.87%"
"12/28/2017","15,152.5","15,152.5","15,294.1","14,940.1","1.31M","0.00%"
"12/27/2017","15,152.5","15,223.3","15,223.3","14,869.2","1.16M","2.89%"
"12/26/2017","14,727.6","14,318.5","15,068.6","14,318.5","3.41M","0.46%"
"12/25/2017","14,659.5","15,000.4","15,000.4","14,454.9","1.93M","-2.27%"
"12/22/2017","15,000.4","15,614.0","15,614.0","15,000.4","2.23M","-3.51%"
"12/21/2017","15,545.8","16,023.1","16,091.3","15,545.8","1.87M","-2.56%"
"12/20/2017","15,954.9","15,682.2","16,023.1","15,614.0","1.60M","1.74%"
"12/19/2017","15,682.2","15,682.2","15,886.8","15,682.2","1.73M","0.44%"
"12/18/2017","15,614.0","16,023.1","16,091.3","15,545.8","3.36M","-1.72%"
"12/15/2017","15,886.8","15,886.8","16,159.5","15,886.8","3.74M","0.43%"
"12/14/2017","15,818.6","15,954.9","16,023.1","15,614.0","1.26M","-0.85%"
"12/13/2017","15,954.9","13,704.9","15,954.9","13,704.9","3.06M","4.93%"
"12/12/2017","15,204.9","13,977.6","15,886.8","13,977.6","5.11M","-1.76%"
"12/11/2017","15,477.7","15,273.1","15,954.9","15,273.1","7.62M","-8.47%"
"12/08/2017","16,909.5","16,909.5","17,318.6","16,909.5","3.62M","-9.82%"
"12/07/2017","18,750.5","19,227.7","19,568.7","18,409.5","3.24M","-1.79%"
"12/06/2017","19,091.4","18,886.8","19,227.7","18,477.7","2.68M","1.08%"
"12/05/2017","18,886.8","19,568.7","19,773.2","18,886.8","3.52M","-3.48%"
"12/04/2017","19,568.7","19,568.7","20,045.9","19,432.3","2.58M","-0.35%"
"12/01/2017","19,636.8","19,500.5","19,636.8","18,886.8","3.62M","1.05%"
"11/30/2017","19,432.3","19,636.8","19,773.2","19,159.6","2.28M","0.00%"
"11/29/2017","19,432.3","18,068.6","19,432.3","18,068.6","4.95M","7.95%"
"11/28/2017","18,000.4","18,409.5","18,409.5","17,795.9","6.75M","-1.86%"
"11/27/2017","18,341.4","18,136.8","18,545.9","18,068.6","2.97M","0.75%"
"11/24/2017","18,205.0","18,136.8","18,341.4","17,864.1","2.43M","0.75%"
"11/23/2017","18,068.6","17,386.8","18,341.4","17,386.8","6.14M","2.71%"
"11/22/2017","17,591.3","17,182.2","17,591.3","17,182.2","3.59M","2.38%"
"11/21/2017","17,182.2","17,114.1","17,659.5","17,114.1","4.65M","0.80%"
"11/20/2017","17,045.9","17,182.2","17,386.8","16,909.5","3.42M","-0.79%"
"11/17/2017","17,182.2","17,727.7","18,068.6","17,114.1","5.67M","-1.56%"
"11/16/2017","17,455.0","16,909.5","18,068.6","16,841.3","6.15M","3.23%"
"11/15/2017","16,909.5","16,977.7","17,114.1","16,636.8","3.22M","0.00%"
"11/14/2017","16,909.5","16,841.3","17,318.6","16,636.8","4.89M","0.40%"
"11/13/2017","16,841.3","15,614.0","17,045.9","15,545.8","10.14M","8.33%"
"11/10/2017","15,545.8","16,705.0","16,705.0","15,477.7","2.64M","-0.87%"
"11/09/2017","15,682.2","15,000.4","16,023.1","15,000.4","5.34M","5.02%"
"11/08/2017","14,932.2","14,591.3","15,136.7","14,591.3","2.46M","1.39%"
"11/07/2017","14,727.6","14,727.6","14,795.8","14,659.5","1.11M","0.00%"
"11/06/2017","14,727.6","14,727.6","14,795.8","14,591.3","1.40M","0.93%"
"11/03/2017","14,591.3","14,454.9","14,659.5","14,045.8","3.50M","-0.47%"
"11/02/2017","14,659.5","14,727.6","14,795.8","14,523.1","3.91M","-0.46%"
"11/01/2017","14,727.6","14,659.5","14,864.0","14,591.3","1.82M","0.93%"
"10/31/2017","14,591.3","14,659.5","14,727.6","14,591.3","1.51M","-0.47%"
"10/30/2017","14,659.5","14,795.8","15,000.4","14,659.5","3.19M","0.00%"
"10/27/2017","14,659.5","14,659.5","14,795.8","14,523.1","2.00M","0.00%"
"10/26/2017","14,659.5","14,659.5","14,932.2","14,591.3","3.36M","0.94%"
"10/25/2017","14,523.1","14,523.1","14,659.5","14,523.1","1.07M","0.00%"
"10/24/2017","14,523.1","14,454.9","14,523.1","14,318.5","3.00M","0.95%"
"10/23/2017","14,386.7","15,614.0","15,682.2","14,386.7","5.66M","-5.80%"
"10/20/2017","15,273.1","15,341.3","15,614.0","15,204.9","1.76M","0.00%"
"10/19/2017","15,273.1","15,204.9","15,409.5","15,136.7","1.49M","0.45%"
"10/18/2017","15,204.9","15,409.5","15,545.8","15,204.9","2.93M","-1.33%"
"10/17/2017","15,409.5","15,409.5","15,545.8","15,341.3","1.78M","-0.44%"
"10/16/2017","15,477.7","15,341.3","15,614.0","15,204.9","2.42M","0.89%"
"10/13/2017","15,341.3","14,591.3","15,409.5","14,591.3","5.33M","5.14%"
"10/12/2017","14,591.3","14,523.1","14,591.3","14,454.9","1.40M","0.47%"
"10/11/2017","14,523.1","14,591.3","14,795.8","14,454.9","2.45M","-0.47%"
"10/10/2017","14,591.3","14,386.7","14,591.3","14,386.7","1.68M","1.42%"
"10/09/2017","14,386.7","14,182.2","14,591.3","14,182.2","2.73M","1.44%"
"10/06/2017","14,182.2","13,841.3","14,182.2","13,841.3","1.82M","2.46%"
"10/05/2017","13,841.3","13,977.6","14,045.8","13,841.3","1.04M","-0.49%"
"10/04/2017","13,909.4","13,704.9","13,909.4","13,704.9","1.08M","2.00%"
"10/03/2017","13,636.7","13,977.6","14,045.8","13,568.5","2.40M","-2.44%"
"10/02/2017","13,977.6","14,114.0","14,114.0","13,909.4","848.26K","-0.97%"
"09/29/2017","14,114.0","14,114.0","14,182.2","14,045.8","979.34K","0.00%"
"09/28/2017","14,114.0","14,318.5","14,318.5","13,977.6","1.27M","-1.43%"
"09/27/2017","14,318.5","13,909.4","14,454.9","13,909.4","2.45M","2.94%"
"09/26/2017","13,909.4","13,841.3","13,977.6","13,841.3","1.20M","0.99%"
"09/25/2017","13,773.1","13,977.6","14,045.8","13,773.1","1.41M","-1.46%"
"09/22/2017","13,977.6","14,182.2","14,182.2","13,977.6","1.25M","-0.97%"
"09/21/2017","14,114.0","14,318.5","14,386.7","14,114.0","1.23M","-0.96%"
"09/20/2017","14,250.4","14,318.5","14,318.5","14,114.0","1.03M","0.48%"
"09/19/2017","14,182.2","14,250.4","14,523.1","14,182.2","1.80M","-0.48%"
"09/18/2017","14,250.4","14,250.4","14,454.9","14,045.8","2.39M","0.97%"
"09/15/2017","14,114.0","14,114.0","14,318.5","14,045.8","1.48M","0.00%"
"09/14/2017","14,114.0","14,250.4","14,318.5","14,114.0","1.97M","-0.96%"
"09/13/2017","14,250.4","14,454.9","14,523.1","14,182.2","1.54M","-0.48%"
"09/12/2017","14,318.5","14,114.0","14,318.5","13,977.6","1.52M","1.94%"
"09/11/2017","14,045.8","14,114.0","14,250.4","13,977.6","1.23M","-0.48%"
"09/08/2017","14,114.0","14,250.4","14,250.4","14,114.0","1.20M","0.00%"
"09/07/2017","14,114.0","14,318.5","14,454.9","14,114.0","1.98M","-1.43%"
"09/06/2017","14,318.5","16,091.3","16,091.3","14,318.5","4.56M","-2.33%"
"09/05/2017","14,659.5","15,341.3","15,341.3","14,659.5","2.71M","-1.38%"
"09/01/2017","14,864.0","16,227.7","16,227.7","14,591.3","1.67M","0.46%"
"08/31/2017","14,795.8","16,023.1","16,023.1","14,523.1","4.38M","1.40%"
"08/30/2017","14,591.3","14,932.2","14,932.2","14,454.9","2.09M","0.94%"
"08/29/2017","14,454.9","13,364.0","14,864.0","13,364.0","2.21M","-2.30%"
"08/28/2017","14,795.8","15,750.4","15,750.4","14,250.4","3.56M","3.33%"
"08/25/2017","14,318.5","13,568.5","14,318.5","13,568.5","4.10M","5.53%"
"08/24/2017","13,568.5","13,704.9","13,704.9","13,568.5","919.81K","-0.50%"
"08/23/2017","13,636.7","13,500.3","13,636.7","13,364.0","919.10K","1.01%"
"08/22/2017","13,500.3","13,568.5","13,704.9","13,432.1","567.67K","-0.50%"
"08/21/2017","13,568.5","13,636.7","14,045.8","13,568.5","2.04M","0.00%"
"08/18/2017","13,568.5","13,568.5","13,704.9","13,295.8","2.60M","-0.50%"
"08/17/2017","13,636.7","13,773.1","13,841.3","13,636.7","1.20M","-1.48%"
"08/16/2017","13,841.3","13,841.3","13,909.4","13,636.7","1.26M","0.00%"
"08/15/2017","13,841.3","13,977.6","13,977.6","13,773.1","792.39K","-0.98%"
"08/14/2017","13,977.6","13,841.3","13,977.6","13,704.9","922.62K","1.48%"
"08/11/2017","13,773.1","13,841.3","13,909.4","13,568.5","939.35K","0.50%"
"08/10/2017","13,704.9","13,636.7","13,841.3","13,568.5","2.32M","-0.99%"
"08/09/2017","13,841.3","14,182.2","14,318.5","13,636.7","3.17M","-3.33%"
"08/08/2017","14,318.5","14,591.3","14,591.3","14,182.2","1.54M","-1.41%"
"08/07/2017","14,523.1","14,114.0","14,727.6","14,114.0","3.29M","3.40%"
"08/04/2017","14,045.8","13,704.9","14,182.2","13,704.9","2.59M","2.49%"
"08/03/2017","13,704.9","13,704.9","13,909.4","13,636.7","922.50K","-0.50%"
"08/02/2017","13,773.1","13,841.3","13,977.6","13,568.5","1.78M","-0.98%"
"08/01/2017","13,909.4","13,909.4","14,045.8","13,704.9","1.78M","2.00%"
"07/31/2017","13,636.7","13,841.3","13,909.4","13,500.3","1.40M","0.00%"
"07/28/2017","13,636.7","13,432.1","13,977.6","13,364.0","1.94M","1.52%"
"07/27/2017","13,432.1","13,500.3","13,500.3","13,295.8","1.50M","-0.51%"
"07/26/2017","13,500.3","13,023.0","13,500.3","13,023.0","1.58M","3.67%"
"07/25/2017","13,023.0","12,818.5","13,023.0","12,682.1","825.60K","2.69%"
"07/24/2017","12,682.1","12,886.7","12,886.7","12,477.6","1.68M","-1.59%"
"07/21/2017","12,886.7","13,364.0","13,364.0","12,818.5","1.37M","-3.08%"
"07/20/2017","13,295.8","13,295.8","13,295.8","13,023.0","948.86K","0.00%"
"07/19/2017","13,295.8","13,636.7","13,636.7","13,295.8","1.10M","-1.51%"
"07/18/2017","13,500.3","13,295.8","13,500.3","13,023.0","2.05M","1.54%"
"07/17/2017","13,295.8","13,977.6","14,114.0","13,295.8","2.83M","-4.88%"
"07/14/2017","13,977.6","13,841.3","14,114.0","13,704.9","1.96M","1.48%"
"07/13/2017","13,773.1","13,704.9","13,977.6","13,636.7","1.57M","0.50%"
"07/12/2017","13,704.9","13,773.1","13,909.4","13,568.5","764.94K","0.00%"
"07/11/2017","13,704.9","13,568.5","13,704.9","13,159.4","1.77M","1.52%"
"07/10/2017","13,500.3","13,893.5","14,090.2","13,238.2","4.65M","-2.83%"
"07/07/2017","13,893.5","14,352.3","14,680.0","13,893.5","3.88M","-2.30%"
"07/06/2017","14,221.2","14,155.7","14,221.2","13,959.1","1.61M","0.93%"
"07/05/2017","14,090.2","14,221.2","14,286.8","13,959.1","1.88M","0.00%"
"07/04/2017","14,090.2","13,828.0","14,286.8","13,828.0","3.05M","1.90%"
"07/03/2017","13,828.0","14,024.6","14,024.6","13,696.9","2.82M","-1.40%"
"06/30/2017","14,024.6","14,024.6","14,352.3","13,959.1","2.48M","0.00%"
"06/29/2017","14,024.6","14,024.6","14,286.8","13,959.1","2.79M","0.47%"
"06/28/2017","13,959.1","13,238.2","13,959.1","13,172.7","3.40M","5.45%"
"06/27/2017","13,238.2","13,696.9","13,696.9","13,238.2","4.64M","-2.88%"
"06/26/2017","13,631.4","13,434.8","13,893.5","13,434.8","2.90M","0.97%"
"06/23/2017","13,500.3","13,434.8","13,631.4","13,303.7","3.12M","0.98%"
"06/22/2017","13,369.3","12,910.5","13,500.3","12,910.5","4.53M","3.55%"
"06/21/2017","12,910.5","12,713.9","12,910.5","12,517.3","3.99M","1.03%"
"06/20/2017","12,779.4","12,779.4","12,779.4","12,582.8","2.78M","0.52%"
"06/19/2017","12,713.9","13,303.7","13,303.7","12,713.9","3.38M","-0.51%"
"06/16/2017","12,779.4","13,565.9","13,565.9","12,451.8","3.63M","2.63%"
"06/15/2017","12,451.8","12,386.2","12,582.8","12,320.7","1.77M","0.53%"
"06/14/2017","12,386.2","11,010.0","12,779.4","11,010.0","4.82M","1.61%"
"06/13/2017","12,189.6","11,010.0","12,189.6","11,010.0","1.19M","0.00%"
"06/12/2017","12,189.6","11,141.1","12,255.2","11,141.1","2.26M","0.00%"
"06/09/2017","12,189.6","10,747.8","12,255.2","10,747.8","3.04M","2.20%"
"06/08/2017","11,927.5","12,124.1","12,124.1","11,927.5","3.18M","-1.09%"
"06/07/2017","12,058.5","11,927.5","12,320.7","11,927.5","2.09M","1.10%"
"06/06/2017","11,927.5","11,796.4","11,993.0","11,796.4","1.18M","1.11%"
"06/05/2017","11,796.4","11,665.3","11,993.0","11,534.3","2.35M","1.12%"
"06/02/2017","11,665.3","11,861.9","11,993.0","11,665.3","2.84M","-1.66%"
"06/01/2017","11,861.9","11,468.7","12,058.5","11,468.7","1.58M","0.56%"
"05/31/2017","11,796.4","11,927.5","12,124.1","11,665.3","3.23M","-2.17%"
"05/30/2017","12,058.5","12,451.8","12,648.4","11,993.0","3.10M","-2.65%"
"05/29/2017","12,386.2","12,124.1","12,779.4","12,124.1","4.79M","3.28%"
"05/26/2017","11,993.0","11,993.0","12,058.5","11,927.5","1.75M","0.00%"
"05/25/2017","11,993.0","11,796.4","12,255.2","11,730.9","3.17M","2.23%"
"05/24/2017","11,730.9","10,551.2","11,861.9","10,551.2","3.02M","0.56%"
"05/23/2017","11,665.3","11,861.9","11,993.0","11,534.3","4.98M","-1.66%"
"05/22/2017","11,861.9","11,993.0","12,582.8","11,861.9","5.24M","-1.09%"
"05/19/2017","11,993.0","11,993.0","12,320.7","11,665.3","4.77M","0.00%"
"05/18/2017","11,993.0","13,434.8","13,434.8","11,993.0","5.42M","-2.14%"
"05/17/2017","12,255.2","11,272.1","12,386.2","11,272.1","7.30M","8.72%"
"05/16/2017","11,272.1","11,599.8","12,451.8","11,272.1","5.68M","-0.58%"
"05/15/2017","11,337.7","10,485.7","11,337.7","10,420.2","8.85M","9.49%"
"05/12/2017","10,354.6","10,354.6","10,354.6","10,223.6","1.79M","1.28%"
"05/11/2017","10,223.6","10,420.2","10,420.2","10,223.6","2.18M","-1.27%"
"05/10/2017","10,354.6","10,485.7","10,616.8","10,289.1","2.66M","-0.63%"
"05/09/2017","10,420.2","10,289.1","10,616.8","10,289.1","2.93M","1.27%"
"05/08/2017","10,289.1","10,092.5","10,289.1","10,026.9","1.91M","2.61%"
"05/05/2017","10,026.9","10,158.0","10,158.0","10,026.9","1.17M","-1.29%"
"05/04/2017","10,158.0","10,223.6","10,354.6","10,158.0","1.92M","-0.64%"
"05/03/2017","10,223.6","10,289.1","10,289.1","10,092.5","1.12M","-0.64%"
"04/28/2017","10,289.1","9,961.4","10,420.2","9,961.4","3.21M","1.95%"
"04/27/2017","10,092.5","9,699.3","10,092.5","9,633.7","2.56M","4.05%"
"04/26/2017","9,699.3","9,502.7","9,699.3","9,502.7","1.35M","2.07%"
"04/25/2017","9,502.7","9,568.2","9,568.2","9,371.6","1.48M","-0.68%"
"04/24/2017","9,568.2","9,764.8","9,764.8","9,568.2","1.16M","-1.35%"
"04/21/2017","9,699.3","9,633.7","9,830.3","9,568.2","1.71M","1.37%"
"04/20/2017","9,568.2","9,895.9","9,961.4","9,568.2","2.10M","-3.31%"
"04/19/2017","9,895.9","9,895.9","10,026.9","9,830.3","1.60M","0.67%"
"04/18/2017","9,830.3","9,699.3","9,961.4","9,633.7","2.48M","0.67%"
"04/17/2017","9,764.8","10,026.9","10,092.5","9,764.8","2.13M","-1.97%"
"04/14/2017","9,961.4","10,026.9","10,026.9","9,830.3","2.28M","-0.65%"
"04/13/2017","10,026.9","10,289.1","10,289.1","10,026.9","873.69K","-1.29%"
"04/12/2017","10,158.0","10,354.6","10,354.6","10,026.9","1.59M","-1.27%"
"04/11/2017","10,289.1","10,158.0","10,485.7","10,158.0","2.23M","1.95%"
"04/10/2017","10,092.5","10,223.6","10,289.1","10,026.9","1.92M","-1.28%"
"04/07/2017","10,223.6","10,354.6","10,354.6","10,158.0","1.38M","-0.64%"
"04/05/2017","10,289.1","10,223.6","10,354.6","10,223.6","1.53M","0.64%"
"04/04/2017","10,223.6","9,306.1","10,420.2","9,306.1","1.26M","-0.64%"
"04/03/2017","10,289.1","10,354.6","10,420.2","10,223.6","2.06M","-0.63%"
"03/31/2017","10,354.6","10,420.2","10,485.7","10,289.1","1.82M","-0.63%"
"03/30/2017","10,420.2","10,485.7","10,616.8","10,420.2","1.99M","-0.62%"
"03/29/2017","10,485.7","10,616.8","10,616.8","10,420.2","1.99M","-0.62%"
"03/28/2017","10,551.2","10,551.2","10,813.4","10,485.7","2.76M","0.00%"
"03/27/2017","10,551.2","10,616.8","10,813.4","10,551.2","2.29M","-0.62%"
"03/24/2017","10,616.8","10,747.8","10,878.9","10,551.2","2.67M","-1.22%"
"03/23/2017","10,747.8","10,616.8","10,747.8","10,551.2","1.99M","1.23%"
"03/22/2017","10,616.8","10,944.4","11,206.6","10,616.8","4.76M","-2.99%"
"03/21/2017","10,944.4","10,878.9","10,944.4","10,682.3","2.31M","1.21%"
"03/20/2017","10,813.4","10,878.9","11,141.1","10,813.4","3.85M","0.61%"
"03/17/2017","10,747.8","10,485.7","10,878.9","10,485.7","9.35M","3.14%"
"03/16/2017","10,420.2","10,223.6","10,485.7","10,223.6","1.72M","1.92%"
"03/15/2017","10,223.6","10,354.6","10,354.6","10,158.0","1.81M","-1.27%"
"03/14/2017","10,354.6","10,289.1","10,354.6","10,158.0","1.64M","0.64%"
"03/13/2017","10,289.1","10,485.7","10,551.2","10,289.1","2.45M","-1.87%"
"03/10/2017","10,485.7","10,420.2","10,747.8","10,354.6","3.56M","0.63%"
"03/09/2017","10,420.2","10,420.2","10,551.2","10,354.6","2.16M","0.00%"
"03/08/2017","10,420.2","10,485.7","10,813.4","10,354.6","5.66M","-0.62%"
"03/07/2017","10,485.7","10,289.1","10,551.2","10,223.6","4.19M","1.91%"
"03/06/2017","10,289.1","10,026.9","10,354.6","10,026.9","2.39M","3.29%"
"03/03/2017","9,961.4","10,158.0","10,158.0","9,961.4","1.28M","-1.94%"
"03/02/2017","10,158.0","10,092.5","10,223.6","9,830.3","2.33M","3.33%"
"03/01/2017","9,830.3","10,026.9","10,026.9","9,764.8","2.25M","-1.32%"
"02/28/2017","9,961.4","10,485.7","10,485.7","9,961.4","1.30M","-1.94%"
"02/27/2017","10,158.0","10,092.5","10,289.1","10,092.5","1.12M","0.65%"
"02/24/2017","10,092.5","10,223.6","10,289.1","9,961.4","2.24M","-1.28%"
"02/23/2017","10,223.6","10,289.1","10,420.2","10,026.9","3.32M","-1.27%"
"02/22/2017","10,354.6","10,551.2","10,616.8","10,223.6","2.72M","-1.86%"
"02/21/2017","10,551.2","10,747.8","10,813.4","10,551.2","2.31M","-1.23%"
"02/20/2017","10,682.3","10,223.6","10,813.4","10,223.6","3.99M","4.49%"
"02/17/2017","10,223.6","10,223.6","10,354.6","10,158.0","2.82M","1.30%"
"02/16/2017","10,092.5","10,420.2","10,551.2","10,092.5","3.35M","-2.53%"
"02/15/2017","10,354.6","10,354.6","10,551.2","10,223.6","2.06M","0.00%"
"02/14/2017","10,354.6","10,420.2","10,551.2","10,223.6","1.96M","0.00%"
"02/13/2017","10,354.6","10,026.9","10,551.2","9,961.4","4.63M","3.95%"
"02/10/2017","9,961.4","9,764.8","10,026.9","9,764.8","2.32M","2.01%"
"02/09/2017","9,764.8","10,026.9","10,026.9","9,764.8","1.45M","-1.97%"
"02/08/2017","9,961.4","9,895.9","10,158.0","9,699.3","3.29M","2.01%"
"02/07/2017","9,764.8","9,371.6","10,026.9","9,306.1","6.55M","4.93%"
"02/06/2017","9,306.1","9,109.4","9,306.1","9,109.4","1.66M","2.16%"
"02/03/2017","9,109.4","9,240.5","9,240.5","9,043.9","1.15M","-1.42%"
"02/02/2017","9,240.5","9,240.5","9,306.1","9,109.4","1.42M","0.71%"
"01/25/2017","9,175.0","9,109.4","9,175.0","9,043.9","561.33K","1.45%"
"01/24/2017","9,043.9","9,043.9","9,109.4","8,912.8","497.53K","0.00%"
"01/23/2017","9,043.9","9,109.4","9,175.0","8,912.8","849.37K","-0.72%"
"01/20/2017","9,109.4","8,912.8","9,240.5","8,912.8","1.19M","2.21%"
"01/19/2017","8,912.8","8,978.4","9,043.9","8,781.8","700.60K","-0.73%"
"01/18/2017","8,978.4","9,109.4","9,109.4","8,978.4","997.92K","-0.72%"
"01/17/2017","9,043.9","9,175.0","9,175.0","9,043.9","1.26M","-0.72%"
"01/16/2017","9,109.4","9,175.0","9,371.6","9,109.4","1.08M","-1.42%"
"01/13/2017","9,240.5","9,437.1","9,437.1","9,240.5","942.19K","-1.40%"
"01/12/2017","9,371.6","9,502.7","9,568.2","9,371.6","754.42K","-2.05%"
"01/11/2017","9,568.2","9,437.1","9,633.7","9,437.1","1.84M","1.39%"
"01/10/2017","9,437.1","9,240.5","9,502.7","9,175.0","2.46M","2.13%"
